movie_id;tmdb_id;title;original_title;overview;poster_path;release_date;runtime
8206;;Mouchette;Mouchette;Mouchette, au seuil de l'adolescence, vit dans une campagne misérable. Elle est témoin d'une dispute entre le garde-champêtre et un braconnier. Un peu plus tard dans la nuit, le braconnier la viole.;https://fr.web.img6.acsta.net/pictures/16/09/08/16/41/492619.jpg;;81
8209;;A travers le miroir;Såsom i en spegel;Des tensions très vives se font sentir lors d'une réunion de famille. David, écrivain rate, voit sa fille Karin atteinte de délires de plus en plus prononces. La jeune femme qui ne trouve aucun réconfort près de son mari se rapproche de son jeune frère Frederick.;https://fr.web.img6.acsta.net/pictures/18/09/21/14/11/5354131.jpg;;89
8210;;Une Femme douce;Une Femme douce;Un homme retrouve le corps sans vie de sa femme, elle vient de mettre fin à ses jours. Sous le choc, il reste alors auprès d'elle et se remémore leur vie ensemble, depuis le moment de leur rencontre, afin de tenter de découvrir ce qui l'aurait poussé à comettre cet acte terrible...;https://fr.web.img6.acsta.net/medias/nmedia/18/79/15/35/19491504.jpg;;88
8211;;Le Sacrifice;Offret;Le soir où il réunit quelques amis pour fêter son anniversaire, Alexandre apprend qu’une catastrophe nucléaire mondiale est survenue. La fin du monde est proche. Alors le vieil écrivain se met à prier, et promet à Dieu de ne plus parler si tout redevient comme avant. Voilà donc son sacrifice : l’abandon de tout discours, de toute glose superflue pour retrouver l’essentiel, la vie.;https://fr.web.img6.acsta.net/pictures/18/05/17/16/02/4274360.jpg;;149
8213;;Un Condamné à mort s'est échappé;Un Condamné à mort s'est échappé;Conduit en 1943 au fort de Montluc pour y être exécuté par les Allemands, le lieutenant Fontaine parvient à s'échapper en compagnie d'un autre prisonnier, Jost.;https://fr.web.img6.acsta.net/pictures/18/08/21/18/40/0858104.jpg;;99
8214;;Possession;Possession;Rentrant d'un long voyage, Marc retrouve à Berlin sa femme Anna et son fils, Bob. Mais rapidement, il se rend compte que le comportement de sa femme a changé. Prise de violentes crises, elle quitte le domicile. L'amie du couple, Annie, révèle à Marc le nom de l'amant d'Anna, Heinrich. Lorsqu'elle disparaît, Marc engage un détective qui découvre bientôt qu'Anna s'est réfugiée dans une étrange demeure où semble se cacher une créature surgie des ténèbres...;https://fr.web.img6.acsta.net/pictures/21/05/28/14/49/1042388.jpg;1981-05-27;122
8215;;En vitesse;Speedy;Harold Swift, surnommé Speedy, vit de petits boulots à New York. Il tombe amoureux de la fille du propriétaire de la ligne de tramway. Un jour, le tramway est détourné et Harold se lance à sa poursuite.;https://fr.web.img6.acsta.net/img/c3/15/c31567e041f32ea9e1499feab3c77aa1.jpg;;86
8216;;Vive le sport !;The Freshman;Harold Lamb est la risée du collège. Une victoire inattendue au match de foot va lui permettre de changer sa réputation.;https://fr.web.img6.acsta.net/img/61/94/6194c3aae0ebbdb303edb57275942be0.jpg;1925-12-16;76
8217;;Le Petit frère;The Kid Brother;Harold, dernier des trois fils du shérif Hickory, va sauver malgré lui son père, accusé à tort de détournement d'argent, en poursuivant les deux voleurs.;https://fr.web.img6.acsta.net/img/2e/d9/2ed9a55ea39b02cf463bf48142159525.jpg;;84
8218;;Permanent Vacation;Permanent Vacation;Deux jours et demi de la vie d’Aloysious Parker, dit Allie, jeune vagabond à la dérive dans un New York délabré, rencontrant d’autres personnes qui, comme lui, vivent aux frontières d’un monde qu’ils ne savent comment habiter.;https://fr.web.img6.acsta.net/medias/nmedia/18/67/30/60/19205203.jpg;1984-04-25;75
8219;;To Be or not to Be;To Be or not to Be;Durant la Deuxième Guerre mondiale, entre Varsovie et Londres, une troupe de comédiens parvient à déjouer un plan de la Gestapo...;https://fr.web.img6.acsta.net/pictures/23/02/21/15/56/4548864.jpg;1947-05-21;99
8220;;Carmen de Kawachi;Kawachi Karumen;Convoitée par les hommes, Tsuyuko quitte son village pour Osaka, où elle devient hôtesse dans un cabaret. Confrontée à de nouvelles désillusions, elle affirme peu à peu son indépendance et sa force de caractère.;https://fr.web.img6.acsta.net/img/a5/81/a58127067977c6f0908b42be020578f2.jpg;2026-03-11;89
8221;;Les Fleurs et les vagues;Hana To Doto;Un jeune Yakusa épris de la fille qui doit épouser le chef de son gang, kidnappe la promise et s'enfuit avec elle. A Tokyo, il se cache sous l'identité d'un ouvrier, tandis que la jeune femme devient serveuse du restaurant...;https://fr.web.img6.acsta.net/img/09/c9/09c9ef5aafa90d74d98d94312de5a9f2.jpg;;91
8223;;Le Gruffalo;The Gruffalo;Une petite souris se promène dans un bois très sombre. Elle rencontre un renard, un hibou et un serpent qui la trouvent bien appétissante et l’invitent chacun leur tour à déjeuner dans leur demeure. Mais la petite souris, très maligne, prétexte un rendez-vous avec… un Gruffalo !;https://fr.web.img6.acsta.net/medias/nmedia/18/85/52/25/19793309.jpg;2011-10-19;45
8224;;A la découverte du monde;A la découverte du monde;Programme de courts métrages d'animation. Tous les petits doivent un jour apprendre à voler de leurs propres ailes. Quelle aventure de quitter le nid pour se laisser guider par sa curiosité, se faire des amis différents ou encore affronter les éléments ! Lorsque la peur de l'inconnu laisse place à l'exaltation de la découverte, plus rien ne nous arrête !;https://fr.web.img6.acsta.net/pictures/17/08/10/15/08/560118.jpg;2017-09-06;40
8225;;L'Ange exterminateur;El Ángel exterminador;Edmundo et Lucia de Nobile, un couple bourgeois de Mexico, donnent une réception après l'opéra dans leur luxueuse demeure. Quelques faits bizarres se produisent alors : des domestiques partent sans expliquer leur comportement, les invités connaissent une impression de déjà vu, Ana retire de son sac deux pattes de poulet alors que Blanca joue au piano une sonate de Paradisi.;https://fr.web.img6.acsta.net/medias/nmedia/18/66/10/74/19097870.jpg;2021-10-07;95
8229;;Salé sucré;Yin shi nan nu;M. Chu est le plus grand chef cuisinier de Taipei. Veuf depuis seize ans, il élève seul ses trois filles : Jen, professeur de chimie à la religiosité exacerbée, Kien, séduisante businesswoman qui rêve de prendre son indépendance, et Ning, jeune étudiante qui travaille dans un fast-food. La vie de la famille Chu est réglée par ces rituels immuables que sont les repas, préparés avec une minutie extrême par le père. Renfermé et peu loquace, la cuisine est pour lui la seule façon de communiquer…;https://fr.web.img6.acsta.net/pictures/15/11/19/15/25/588924.jpg;;124
8230;;L'Exorciste;The Exorcist;L'actrice Chris McNeil est inquiète au sujet de sa fillette Regan : après que l'on ait entendu des bruits curieux venant de sa chambre, la petite a changé, proférant de constantes insanités. Une force para-normale l'habite, qui coûte la vie au metteur en scène de Chris. Désespérée, cette dernière fait appel à deux exorcistes...;https://fr.web.img6.acsta.net/medias/nmedia/18/65/19/82/18835952.jpg;1974-09-11;121
8231;;Le Portrait de Dorian Gray;The Picture of Dorian Gray;A Londres, en 1866, Basil Hallward peint le portrait d'un séduisant jeune homme, Dorian Gray. Ce dernier s'amourache de Sybil Vane, une chanteuse de cabaret, mais les conventions rigides de son milieu le font rompre et elle se suicide. En rentrant chez lui, il trouve que son portrait a une expression plus dure, presque cruelle.;https://fr.web.img6.acsta.net/pictures/15/09/21/11/12/322366.jpg;;111
8232;;Taipei Story;Taipei story;"Lung et Chin se connaissent depuis de nombreuses années. Lui est un ancien joueur de base-ball sans véritable ambition professionnelle ; elle a un poste de secrétaire au sein d’un grand cabinet d’architectes. Le sentiment qu’ils éprouvent l’un pour l’autre est un mélange d’amour et d’affection profonde, aux contours flous. Mais le licenciement brutal de Chin va bientôt fissurer leur couple et compromettre leur projet de vie commune…";https://fr.web.img6.acsta.net/pictures/17/03/20/11/11/590859.jpg;;119
8311;;Film Program;Film Program;;;;0
8234;;As Tears Go By - Ainsi vont les larmes;Wong gok ka moon;Petit gangster de Hong-Kong, Wah se partage entre son boulot habituel, le recouvrement de dettes, et la nécessité de protéger son acolyte, Fly, à la conduite problématique : celui-ci ne cesse d’emprunter de l’argent qu’il ne peut jamais rembourser. Mais cette vie, déjà̀ passablement déréglée, est bouleversée quand Wah doit héberger sa jolie cousine, Ngor, qui vit loin de la ville, sur l’île de Lantau. Wah entame alors un épuisant va-et-vient entre son amour naissant pour Ngor, mirage d’une vie paisible, et sa fidélité́ à son «frère» de gang, Fly, tabassé à répétition par les hommes de main d’un autre gangster, Tony. Wah devra choisir sa destinée.;https://fr.web.img6.acsta.net/img/01/c4/01c4a88410acda50fb9b24afda38915a.jpg;1989-05-14;102
8236;;Quelques notes sur la liberté;Quelques notes sur la liberté;Dans un décor débarrassé de tout artifice de scène, le compositeur et interprète multi-instrumentiste Michel Portal joue seul. Il nous fait entrer dans le laboratoire où s’élabore sa musique, il écoute, réécoute, écrit, joue et parle pour nous dans sa seule langue : la musique.;https://fr.web.img6.acsta.net/img/d2/9a/d29afdf73bac6ffa560f711659472a70.jpg;;54
8312;;Arrebato;Arrebato;Un réalisateur de film d'horreur de troisième zone en panne de créativité, une actrice héroïnomane qui a joué dans ses derniers nanars et un mec vaguement autiste qui capte sa vie quotidienne en Super-8 dans le but de réaliser un chef d'oeuvre ultime... Une réflexion sur le rapport morbide à la cinéphilie et plus généralement à l'image.;https://fr.web.img6.acsta.net/pictures/21/09/16/10/36/1015414.jpg;;105
8242;;Les Puritains (Metropolitan Opera);The Metropolitan Opera: I Puritani;Lord Walton, partisan de Cromwell, accorde la main de sa fille Elvira à Arturo Talbot, partisan des Stuart, au grand dam de Sir Riccardo Forth qui lui était initialement destiné. Malgré son amour pour Elvira, Talbot prend le risque de libérer la Reine Henriette, veuve du dernier roi de la dynastie des Stuart, maintenue prisonnière de la forteresse gardée par Lord Walton.;https://fr.web.img6.acsta.net/img/1f/47/1f47953ea5826573c05e9953cd260485.jpg;2026-01-10;227
8281;;The World of Love;The World of Love;Joo-in est une lycéenne espiègle et appréciée de tous. Un jour, un camarade de classe lance une pétition que tous les élèves signent, sauf elle. Son monde, en apparence paisible et insouciant, dissimule un passé douloureux auquel Joo-in est alors contrainte de faire face. Mais loin de se laisser enfermer, elle choisit d’avancer et de se réinventer.;https://fr.web.img6.acsta.net/img/24/aa/24aae1d7eec39d1197e852f02703ecb7.jpg;2026-05-06;119
8249;;La Famille Homolka;Ecce Homo Homolka;C’est un beau dimanche ensoleillé, dans une forêt en banlieue de Prague. Un jeune couple batifole en pleine nature tandis que la famille Homolka toute entière, des grands-parents aux petits enfants, s’installe au bord d’un ruisseau. Les jumeaux jouent, leur mère, qui rêvait d’être ballerine, danse entre les arbres tandis que les bières flottent bien au frais... et que les grands parents font la sieste. Hélas, retour à la maison inattendu et précipité, mais le pire est encore à venir : la télé est cassée. C’était une journée idyllique jusqu’à ce qu’elle vire à l’orage... Voire au cataclysme familial !;https://fr.web.img6.acsta.net/img/16/d3/16d337bd0cc9704bff4ea8d84ac643df.jpg;2026-02-25;80
8251;;Totally F***ed Up;Totally F***ed Up;Le quotidien d'un groupe d'adolescents homosexuels à Los Angeles, entre ennui, rage, expérimentations sexuelles et peur du sida.;https://fr.web.img6.acsta.net/img/19/6b/196b644ee017b63a20fb3e9ea0280747.jpg;2025-09-17;78
8252;;Nowhere Near;Nowhere Near;;;;95
8257;;Punishment Park;Punishment Park;"Fable politique inspirée par l'application du McCarren Act, une loi d'exception votée en 1970 à la faveur d'une aggravation du conflit au Nord-Vietnam, autorisant à placer en détention ""toute personne susceptible de porter atteinte à la sécurité intérieure"". Dans une zone désertique du sud de la Californie, un groupe de condamnés est amené, contre la promesse de leur libération, à traverser le désert à pied, sans eau ni nourriture, pour atteindre le drapeau américain sans être capturés par les forces spéciales armées et motorisées lancées à leur poursuite.";https://fr.web.img6.acsta.net/medias/nmedia/18/35/95/50/18779744.jpg;2007-07-04;88
8258;;Changement de destinée;Peremena uchasti;Une femme du monde tue son amant. Elle cherche à présenter ce crime comme un acte de légitime défense et cache ses relations réelles avec la victime, aussi bien à son mari qu’à son avocat. Celui-ci, au cours de l’enquête, scrute attentivement les circonstances de la tragédie…;https://fr.web.img6.acsta.net/pictures/19/08/13/10/14/4603040.jpg;;109
8259;;L'Argent raconte aux enfants et a leurs parents;L'Argent raconte aux enfants et a leurs parents;L’argent raconté aux enfants et à leurs parents scrute la métallique maigreur d’une pièce avec pudeur et humour et raconte – par bribes – l’histoire d’une famille ouvrière incapable de conjuguer besoins et désirs. De père en fils. Cela inquiète évidemment le fils (l’auteur du film), bientôt père à son tour.;;;53
8262;;Le Château Solitaire dans le Miroir;Kagami no Kojou;Un beau jour, le miroir dans la chambre de Kokoro se met à scintiller. À peine la jeune fille l’a-t-elle effleuré qu’elle se retrouve dans un formidable château digne d’un conte de fées. Là, une mystérieuse fillette affublée d’un masque de loup lui soumet un défi. Elle a un an pour l’accomplir et ainsi réaliser un souhait. Seulement Kokoro n’est pas seule : six autres adolescents ont le même objectif qu’elle.;https://fr.web.img6.acsta.net/pictures/23/07/27/11/52/5879491.jpg;2023-09-06;116
8263;;The Offence;The Offence;L'inspecteur Johnson officie dans la police britannique depuis plus de vingt ans. Tous les meurtres et autres enquêtes dont il s'est occupé l'ont profondément marqué. Cette douleur intérieure qu'il a gardée en lui durant toutes ces années resurgit au grand jour lorsqu'il met la main sur Baxter dont il est persuadé qu'il est l'auteur d'une série d'agressions sur des petites filles...;https://fr.web.img6.acsta.net/medias/nmedia/18/64/35/22/18772048.jpg;2007-09-12;116
8265;;L'Ourse et l'oiseau;L'Ourse et l'oiseau;Quatre ours, quatre contes, quatre saisons : qu’ils soient immenses, ensommeillés ou gourmands, les ours savent aussi être tendres. À leurs côtés, un oisillon malicieux, un petit lapin friand de noisettes ou encore un oiseau sentimental vivent des aventures extraordinaires. Tout doucement, ils découvrent le bonheur d’être ensemble.;https://fr.web.img6.acsta.net/img/af/46/af46510d2d819c30b064e68efa6e5233.jpg;2026-02-18;41
8267;;La Grande rêvasion;La Grande rêvasion;Un programme où l’imagination donne des ailes !;https://fr.web.img6.acsta.net/img/de/c0/dec0a9439dda983e4fab8fe508f525e0.jpg;2026-01-28;45
8271;;Que Ton Règne Vienne - Une histoire du satanisme en France;Que Ton Règne Vienne - Une histoire du satanisme en France;Pour combattre l’angoisse qui le hante jour et nuit, un jeune musicien décide d’explorer sa part d'ombre. Une quête initiatique qui va le mener sur les traces du satanisme en France, des légendes d’hier aux messes noires d’aujourd’hui.;https://fr.web.img6.acsta.net/img/ed/66/ed660def72f4083581133fe4a31e95d4.jpg;;90
8275;;Le Quatuor à cornes;Le Quatuor à cornes;Aglaé la pipelette, Rosine la tête en l’air, Clarisse la peureuse et Marguerite la coquette ne se contentent pas de regarder passer les trains. Ce petit troupeau de vaches vous entraine dans leurs aventures à travers ce programme de 3 courts meuhtrages plein de tendresse et d’humour !;https://fr.web.img6.acsta.net/pictures/18/07/23/16/02/2537326.jpg;2018-09-12;43
8276;;Le Quatuor à cornes Là-haut sur la montagne;Le Quatuor à cornes Là-haut sur la montagne;Programme de 3 courts métrages d’animation.;https://fr.web.img6.acsta.net/pictures/20/09/22/12/59/4207297.jpg;2021-11-17;42
8283;;Chronique d'un été;Chronique d'un été;Paris, été 1960, Edgar Morin et Jean Rouch interviewent des parisiens sur la façon dont ils se débrouillent avec la vie. Première question : êtes-vous heureux ? Les thèmes abordés sont variés : l'amour, le travail, les loisirs, la culture, le racisme etc. Le film est également un questionnement sur le cinéma documentaire : cinéma-vérité et cinéma-mensonge. Quel personnage jouons-nous devant une caméra et dans la vie ?;https://fr.web.img6.acsta.net/medias/nmedia/18/84/81/12/19759416.jpg;;85
8284;;Soraya, l’amour n'est pas l’oubli;Soraya, amor no es olvido;En Colombie, Soraya Palacios, mère de six enfants, a fui sa terre natale après l’assassinat de son mari par des paramilitaires. Dans le camp de réfugiés de Turbo, elle fait partie d’un groupe de veuves qui s’organise pour préserver une histoire commune et revendiquer le droit à réparation.;https://fr.web.img6.acsta.net/img/a8/ef/a8ef213e26944af8a689997dafc96c35.jpg;;53
8285;;Notre voix de terre, mémoire et avenir;Nuestra voz de tierra, memoria y futuro;Épousant le point de vue des peuples réunis au sein du Conseil régional indigène du Cauca, en Colombie, ce film documente la lutte pour la réappropriation de leur histoire et de leurs terres. Le cinéma permet de donner corps aux rumeurs qui circulent : les « gringos » auraient pactisé avec le diable.;https://fr.web.img6.acsta.net/img/76/c0/76c01f7e0c63c5c587c8ba674c45b8af.jpg;;110
8286;;L’Occupation de l’an 2000;La toma del milenio;Des populations paysannes, indigènes et afrodescendantes spoliées de leurs terres par la violence arrivent à Bogotá, en Colombie. Chaque jour, elles se rassemblent sur la Plaza de Bolívar pour tâcher de se faire entendre. Au sein des familles installées dans des logements de fortune, le réconfort qu’apporte la solidarité chasse par moments la tentation du désespoir.;https://fr.web.img6.acsta.net/img/92/91/9291fc9263285e27bf44bd6ebc4b536c.jpg;;50
8288;;Cahiers de Medellin;Cahiers de Medellin;Dans une école de Medellín, en Colombie, un professeur demande à des adolescents de mettre par écrit leur propre histoire. La violence qui a conduit leurs familles à quitter la campagne ne les épargne pas non plus à la ville. Un film qui partage le regard profondément humaniste de Marta Rodríguez, tout en offrant une autre perspective sur le sort des populations déplacées.;https://fr.web.img6.acsta.net/img/9c/57/9c5757b5767f3f24d4facf64b9c23a47.jpg;;75
8289;;Le Sang du condor;Yawar Malku;;https://fr.web.img6.acsta.net/pictures/15/04/30/13/44/564368.jpg;;80
8290;;Amour, femmes et fleurs;Amor, mujeres y flores;Pendant cinq ans, Marta Rodríguez et Jorge Silva ont épousé le quotidien d’employées de l’industrie floricole dans la savane de Bogotá, en Colombie, révélant l’usage de pesticides dont l’entreprise choisit d’ignorer la haute toxicité. Cette tragédie n’empêche pas l’amour de fleurir, ni les ouvrières de s’organiser pour tenter de reprendre leur destin en main.;https://fr.web.img6.acsta.net/img/cc/80/cc80aa80297a69bb0e6c7c0291adb850.jpg;;56
8291;;La Valeur de la parole;El valor de la palabra;Avant d’être assassiné par l’armée en 1990, Napoleón Torres dit un jour à son fils : « Étudier à l’école d’État ne te servira qu’à une chose : apprendre à exprimer tes revendications. » À travers l’évocation de ce leader par la communauté arhuaca, en Colombie, le film pose la transmission comme un acte de résistance.;https://fr.web.img6.acsta.net/img/54/39/543938de2b15f3ad6d387286f7668e3d.jpg;;80
8293;;Camilo Torres Restrepo, l’amour efficace;Camilo Torres Restrepo, el amor eficaz;La cinéaste Marta Rodríguez fut marquée par sa rencontre avec Camilo Torres Restrepo, prêtre et révolutionnaire auprès duquel elle étudia la sociologie et découvrit les conditions de vie dans les chircales, point de départ de son premier film. Elle engage une conversation imaginaire avec lui pour mieux penser l’histoire de la Colombie depuis sa mort en 1966.;https://fr.web.img6.acsta.net/img/47/00/4700f100c12cd7a7536c5c3dc2a0407b.jpg;;71
8298;;Planas, témoignage d’un ethnocide;Planas, testimonio de un etnocidio;Dans les régions du Casanare et du Meta, en Colombie, récit de la prise de conscience d’indigènes guahibos plongé·es dans la misère par ceux qui ont confisqué leurs terres. La fondation d’une coopérative agricole apparaît comme une stratégie de résistance.;https://fr.web.img6.acsta.net/img/d2/e1/d2e1aed56de13355a4a1e7bad821c82d.jpg;;37
8299;;Paysans;Campesinos;Des indigènes du Cauca, en Colombie, retracent leur histoire récente et racontent l’usage de la religion et de la répression par les latifundistes pour les réduire en esclavage.;https://fr.web.img6.acsta.net/img/eb/4d/eb4dc23e03ae12ff42c8bf5f315d98b4.jpg;;49
8300;;Chircales;Chircales;Plongée dans le quotidien d’une famille dont la survie repose sur la fabrication artisanale de briques à la périphérie de Bogotá. Un classique du cinéma latino-américain, qui pousse à ouvrir les yeux sur la réalité de l’exploitation économique.;https://fr.web.img6.acsta.net/img/cb/c8/cbc8b9f8bd44741032d1c69fbe47d5da.jpg;;43
8302;;Le Labyrinthe des passions;Laberinto de pasiones;"Autour d'un couple ""destroy"", évocations de plusieurs histoires d'amours passionnées qui ne se terminent jamais vraiment mal.";https://fr.web.img6.acsta.net/medias/nmedia/18/36/10/15/18452804.jpg;1991-03-20;100
8305;;Pepi, Luci, Bom et les autres filles du quartier;Pepi, Luci, Bom y otras chicas del montón;Pepi qui cultive de la marijuanna dans des pots sur son balcon est découverte par un flic qui la fait chanter, la viole et la déflore. Pour se venger Pepi decide de seduire Luci, la femme du policier, femme au foyer dévouée et soumise. Premier long-métrage de;https://fr.web.img6.acsta.net/pictures/19/05/28/10/12/2079427.jpg;1990-10-31;78
8308;;Dans les ténèbres;Entre Tinieblas;Yolanda Bell, jeune chanteuse de boléro, se réfugie dans le couvent des Rédemptrices humiliées après la mort de son ami Jorge par overdose d’héroïne. Elle est accueillie avec joie et la mère supérieure lui avoue son admiration pour son art. Peu à peu s’établissent entre la pècheresse et son sauveur les mêmes relations autodestructrices que Yolanda entretenait avec son ami.;https://fr.web.img6.acsta.net/pictures/19/05/28/10/08/3653782.jpg;1988-11-23;108
8309;;Junk World;Junk World;Dans un futur lointain, une équipe d’humains, clones et cyborgs explore un empire robotique souterrain, mais tombe dans une embuscade de cyborgs rebelles. Un voyage dans le temps et les dimensions plus de mille ans avant JUNKHEAD.;https://fr.web.img6.acsta.net/img/d0/86/d086ec82d65efe8dba00f2624ca4d8ee.jpg;2026-05-13;105
8344;;They Will Kill You;They Will Kill You;Dans THEY WILL KILL YOU, une jeune femme doit survivre toute une nuit au Virgil, le repaire mystérieux d’une secte démoniaque qui se révèle rapidement être un piège mortel. Les adeptes, eux, comptent bien faire de la malheureuse leur prochaine offrande… Une comédie d’horreur et d’action explosive.;https://fr.web.img6.acsta.net/img/1e/8e/1e8eebfe97fc275876bfa85ccd212440.jpg;2026-03-25;95
8321;;Le Tigre qui s'invita pour le thé;Le Tigre qui s'invita pour le thé;Que feriez-vous si un tigre géant frappait à votre porte un après-midi, pour manger votre goûter, dévorer le dîner qui mijote et engloutir tout ce qui se trouve dans vos placards ? Ce délicieux conte, adapté du flamboyant album de Judith Kerr, est précédé de trois courts-métrages qui vous mettront en appétit… de tigre ! Un programme de 4 courts métrages.;https://fr.web.img6.acsta.net/pictures/22/06/10/14/49/1358736.jpg;2022-09-14;40
8322;;La Ronde;La Ronde;Chaque jour, à la tombée de la nuit, Yukio Shige arpente jumelles en mains le sentier de la côte de basalte de Tojinbo accueillant de nombreux voyageurs attirés par le spectacle des falaises volcaniques et d’autres visiteurs qui viennent y finir leurs jours lorsque le désespoir est trop fort.;https://fr.web.img6.acsta.net/img/97/41/974122d4967cb0381d844076262ed0b4.png;;54
8326;;La Fiancée de Frankenstein;The Bride of Frankenstein;Le Dr Frankenstein et sa créature ont survécu. Un savant fou, le Dr Pretorius, kidnappe la femme du Dr Frankenstein, et l'oblige à tenter de nouveau l'horrible expérience, dans le but cette fois de créer un monstre féminin...;https://fr.web.img6.acsta.net/medias/nmedia/18/36/19/23/18944639.jpg;;75
8328;;Elfie et les Super Elfkins;Die Heinzels 2 - Neue Mützen, neue Mission;Il existe tout près de nous un monde secret où vit Elfie, une petite Elfkin qui rêve d’aventures. Quand elle rencontre Bo et sa famille un brin casse-cou, une mission très spéciale les attend : aider Mira, une petite fille humaine qui rêve d’avoir un animal de compagnie. Chat câlin ? Chien rigolo ? Ou peut-être... tous les animaux du quartier ? Les deux amis vont vite comprendre que les plus petits peuvent accomplir de grandes choses, surtout quand ils agissent avec le cœur !;https://fr.web.img6.acsta.net/img/38/02/3802568e8a1032585bdbf118a7b16815.jpg;2026-04-29;76
8329;;Identification d'une femme;Identificazione di una donna;Niccolo Farra, cineaste, travaille a un projet de film ou scenario et personnages ne sont pas encore definis. La liaison fugitive qu'il noue avec Mavi, une belle et enigmatique aristocrate, ne sera pas sans consequences sur sa future creation.;https://fr.web.img6.acsta.net/medias/nmedia/18/64/63/32/19198045.jpg;;130
8331;;Contes de Printemps;Contes de Printemps;Un programme de 4 courts métrages pour réveiller la nature et les cœurs !;https://fr.web.img6.acsta.net/pictures/22/12/22/12/25/2339378.jpg;2023-03-29;47
8332;;didy;didy;Gaël avait cinq ans lorsque sa mère, Didy, est morte. Les souvenirs d’elle se sont depuis perdus dans la fureur des guerres civiles, du génocide et du sida qui ont ravagé le Burundi puis le Rwanda et ont précipité son exil vers la Suisse.  30 ans plus tard, il se risque à rouvrir les pages de son histoire familiale en partant à la rencontre de celles et ceux qui ont connu sa mère. À travers sa mémoire, c’est le portrait de toute une génération de femmes rwandaises qui se dévoile, renouant le dialogue avec ceux qui portent leurs histoires.;https://fr.web.img6.acsta.net/img/36/db/36db5cf127eef46baa705902643cce48.jpg;2026-04-22;84
8336;;Brief History of a Family;Jia ting jian shi;Wei est le fils unique d’une famille aisée, dans la Chine moderne et urbaine. Alors qu’il se rapproche de Shuo, un camarade d’école plutôt mystérieux, celui-ci commence à s’immiscer dans leur quotidien. Peu à peu, sa présence semble perturber l’équilibre familial.;https://fr.web.img6.acsta.net/img/fc/84/fc8462ff9233a884ceaaf1d8e5d0b9a9.jpg;2025-08-13;100
8338;;Peppa au cinéma : La famille s’agrandit !;Peppa au cinéma : La famille s’agrandit !;À partir du 1er avril, retrouvez Peppa et toute sa joyeuse famille au cinéma pour une aventure « groin-tastique » à vivre sur grand écran ! L’an dernier, la famille accueillait la petite Evie et compte maintenant cinq membres, prêts à multiplier les fous rires et les instants complices.;https://fr.web.img6.acsta.net/img/a5/44/a54459b5524b7c92d8b8af4b283b1a2b.jpg;2026-04-01;49
8339;;Roméo et Juliette (Comédie-Française - Pathé Live);Roméo et Juliette (Comédie-Française - Pathé Live);À Vérone, une rivalité ancestrale oppose Capulet et Montaigu. Lorsque Roméo Montaigu rencontre Juliette Capulet naît immédiatement entre eux un amour dont ils savent l’éternité et pressentent la fin tragique…;https://fr.web.img6.acsta.net/pictures/18/11/27/11/21/3217978.jpg?coixp=44&coiyp=22;2018-12-09;180
8342;;Sorda;Sorda;Angela est sourde, Hector est entendant. Ils forment un couple épanoui et heureux malgré leur différence. Mais la naissance de leur premier enfant inquiète Angela : saura-t-elle créer un lien avec sa fille ? Comment apprendre à devenir mère dans un monde qui oublie si souvent d’inclure ceux qui n’entendent pas ?;https://fr.web.img6.acsta.net/img/ff/de/ffde10f946a815725bb5cd6e5b47bbe3.jpg;2026-04-29;100
8346;;Une si longue lettre;Une si longue lettre;Ramatoulaye, mère de sept enfants et directrice d’une école primaire de Dakar, est mariéeà Modou depuis 30 ans. Lorsque celui-ci décide de prendre une seconde épouse, Binetou, âgée de 20 ans, la désillusion est cruelle. Commence alors une lutte sans merci où s’affrontent tradition et modernité, et des visions radicalement différentes de la place de la femme dans la société africaine d’aujourd’hui.;;;104
8347;;Looking for Yotam;Looking for Yotam;Dans Looking for Yotam, le réalisateur Georges Benayoun retrace le parcours bouleversant de Yotam Haim, un Israélien de 28 ans enlevé par le Hamas le 7 octobre à son domicile du kibboutz Kfar Aza. Emmené dans les tunnels sous Gaza, Yotam disparaît sans laisser de trace. Pendant des semaines, sa famille vit dans une angoisse suspendue, sans savoir s’il est vivant, blessé ou déjà perdu. Georges Benayoun reconstitue le chemin de Yotam à travers des témoignages intimes et une mise en scène d’une grande retenue. Le film retrace le moment de l’enlèvement, le silence insoutenable qui s’ensuit, puis l’annonce stupéfiante de son évasion aux côtés de deux autres otages. L’espace d’un instant, le retour semble possible. Mais avant d’atteindre un lieu sûr, Yotam est abattu par des soldats israéliens qui confondent le groupe avec des combattants ennemis. Ce qui commence comme un récit de disparition devient une histoire de retour — puis, tragiquement, d’erreur fatale. À travers des entretiens sobres et des séquences animées qui donnent forme à l’invisible, Georges Benayoun refuse de réduire Yotam à un symbole. Il le restitue comme un fils, un batteur, un homme qui s’est battu pour rester en vie. Il en résulte un récit profondément humain, fait d’espoir, de méprise et de perte irréversible.;https://fr.web.img6.acsta.net/img/9d/7c/9d7c8cf0138d824d43067f3869f06423.jpg;2026-04-15;82
